symbol,side,entry_price,exit_price,size,pnl,pnl_pct,entry_time,exit_time,bars_held,exit_reason,entry_score,max_profit_pct,max_drawdown_pct
UNIUSDT,long,3.277,3.258,1435.5781011839724,-17.795385839199028,-0.011595971925541732,2026-02-13 05:15:00,2026-02-13 05:00:00,4,macd_reversal,58,0.00762892889838264,0.009459871833994549
NEARUSDT,long,0.969,0.985,760.5908606201509,49.6266305929174,0.0660474716202271,2026-02-13 06:15:00,2026-02-13 05:45:00,3,take_profit,88,0.020639834881320967,0.0010319917440660485
ALGOUSDT,short,0.0902,0.091,969.2698621767303,-26.56530135785822,-0.02660753880266059,2026-02-13 05:45:00,2026-02-13 05:45:00,5,stop_loss,63,0.006651884700665225,0.008869179600886864
ATOMUSDT,long,1.985,2.018,764.3128579146198,50.214392154337766,0.06649874055415556,2026-02-13 07:00:00,2026-02-13 09:00:00,13,take_profit,88,0.019647355163727922,0.0040302267002518925
FILUSDT,long,0.903,0.9,780.4548617151776,-10.995857068311388,-0.013289036544850509,2026-02-13 10:15:00,2026-02-13 11:00:00,8,macd_reversal,83,0.004429678848283504,0.0066445182724252545
ENSUSDT,long,5.923,6.085,779.6301724350542,84.67096946291552,0.10940401823400299,2026-02-13 12:15:00,2026-02-13 11:45:00,3,take_profit,84,0.028364004727334146,0.0025325004220833496
ENSUSDT,long,6.085,6.025,785.9804951447728,-31.628836792951354,-0.03944124897288388,2026-02-13 13:00:00,2026-02-13 12:30:00,3,stop_loss,83,0.02103533278553823,0.01248972884141325
ALGOUSDT,long,0.091,0.0926,777.6922356324388,54.07268476146791,0.07032967032967051,2026-02-13 07:00:00,2026-02-13 13:45:00,32,take_profit,86,0.020879120879120867,0.00659340659340663
ENSUSDT,long,6.025,6.279,1044.8111098470686,131.30457695502105,0.12647302904564292,2026-02-13 13:45:00,2026-02-13 14:00:00,6,take_profit,74,0.04481327800829868,0.010622406639004158
ENSUSDT,long,6.279,6.19,798.2663045732475,-45.89785885160167,-0.05669692626214335,2026-02-13 15:15:00,2026-02-13 14:30:00,2,stop_loss,78,0.002070393374741185,0.021181716833890748
ALGOUSDT,long,0.0926,0.0947,767.6298681763143,69.01970704153945,0.09071274298056176,2026-02-13 15:00:00,2026-02-13 15:15:00,6,take_profit,88,0.024838012958963245,0.003239740820734434
ENSUSDT,long,6.19,6.261,1059.7652868791697,35.619070824658586,0.03441033925686578,2026-02-13 15:45:00,2026-02-13 17:00:00,10,macd_reversal,74,0.025848142164781783,0.0003231017770598817
ALGOUSDT,long,0.0947,0.0944,778.0902867847786,-10.482116834937443,-0.012671594508976074,2026-02-13 16:30:00,2026-02-13 17:15:00,8,macd_reversal,78,0.003167898627243872,0.00844772967265057
BCHUSDT,long,556.34,553.14,1039.0256275194329,-18.760267531146468,-0.017255635043319076,2026-02-13 19:00:00,2026-02-13 18:45:00,4,stop_loss,74,0.005338462091526609,0.009598446992846158
TRXUSDT,long,0.28037,0.28184,1069.1831228049432,15.962064678307415,0.01572921496593756,2026-02-13 18:30:00,2026-02-13 20:00:00,11,take_profit,74,0.005385740271783754,0.0002853372329422709
HBARUSDT,long,0.09701,0.09985,777.8622005747387,90.46640829674067,0.11710132975981838,2026-02-13 20:45:00,2026-02-13 22:45:00,13,take_profit,86,0.02958457890939076,0.0008246572518296746
HBARUSDT,long,0.09985,0.10283,785.9422277989504,93.19629734809156,0.11937906860290479,2026-02-14 00:00:00,2026-02-13 23:15:00,2,take_profit,88,0.03345017526289444,0.002203304957436134
HBARUSDT,long,0.10283,0.10542,792.9319501000573,79.25260380330201,0.10074880871341028,2026-02-14 00:30:00,2026-02-13 23:45:00,2,take_profit,88,0.027715647184673647,0.003500923854906148
STXUSDT,short,0.2717,0.2715,1067.8778994571696,1.5039116652492486,0.0022083179977914385,2026-02-13 21:15:00,2026-02-13 23:45:00,15,macd_reversal,67,0.0150901729849098,0.0018402649981597366
UNIUSDT,short,3.402,3.4,1084.1980885040332,1.0448074701212082,0.0017636684303352944,2026-02-14 01:15:00,2026-02-14 02:30:00,10,macd_reversal,63,0.008524397413286276,0.0008818342151674513
ADAUSDT,long,0.2762,0.2763,879.0795312194864,0.569842140729537,0.0014482259232438666,2026-02-14 01:15:00,2026-02-14 03:15:00,13,macd_reversal,88,0.006154960173787036,0.003982621288921035
NEARUSDT,short,1.027,1.03,1084.3025692510453,-10.369606732382119,-0.008763388510224287,2026-02-14 03:45:00,2026-02-14 06:30:00,16,macd_reversal,62,0.01265822784810117,0.004868549172346754
ADAUSDT,short,0.2763,0.2776,1063.8372496619625,-15.867230761299343,-0.014115092290988309,2026-02-14 04:30:00,2026-02-14 06:45:00,14,stop_loss,72,0.009771986970683967,0.006876583423814741
TRXUSDT,short,0.28234,0.28282,1089.7803112666263,-6.4299585842972125,-0.005100233760714415,2026-02-14 08:00:00,2026-02-14 09:15:00,10,stop_loss,72,0.001381313310193389,0.0017354962102431324
LTCUSDT,short,55.34,55.6,1089.1373154081969,-16.2223598345887,-0.01409468738706169,2026-02-14 10:30:00,2026-02-14 09:45:00,2,stop_loss,65,0.0012649078424286282,0.005601734730755243
LTCUSDT,short,55.6,55.75,1087.5150794247377,-9.671842742337043,-0.008093525179856039,2026-02-14 11:00:00,2026-02-14 10:00:00,1,stop_loss,68,0.0007194244604316393,0.004856115107913598
NEARUSDT,long,1.03,1.051,798.6351157107243,64.49249940228631,0.08155339805825207,2026-02-14 07:45:00,2026-02-14 10:00:00,14,take_profit,83,0.02330097087378643,0.0009708737864078756
HBARUSDT,short,0.10315,0.10432,1172.860656661805,-40.848525121382785,-0.03402811439650966,2026-02-14 11:15:00,2026-02-14 10:45:00,3,stop_loss,60,0.007077072224915253,0.011439650993698501
MINAUSDT,short,0.06828,0.06846,1583.3618864934367,-9.614818963465927,-0.005272407732864664,2026-02-14 11:15:00,2026-02-14 11:00:00,4,stop_loss,54,0.00014645577035729532,0.005711775043936753
VETUSDT,long,0.008456,0.008381,757.8297116252425,-27.492369905484445,-0.035477767265846935,2026-02-14 12:00:00,2026-02-14 11:30:00,3,stop_loss,83,0.0005912961210974215,0.009815515610217566
FETUSDT,long,0.1728,0.1713,819.0235133180969,-29.093535245310644,-0.03472222222222225,2026-02-14 12:15:00,2026-02-14 11:30:00,2,stop_loss,78,0.0005787037037036399,0.009259259259259363
VETUSDT,long,0.008381,0.008332,812.3720504482214,-19.64821787515719,-0.02338623076005188,2026-02-14 12:45:00,2026-02-14 12:00:00,2,stop_loss,76,0.0013124925426560784,0.006085192697768639
TIAUSDT,long,0.3437,0.3456,1052.0990572813832,16.60657395901611,0.016584230433517713,2026-02-14 13:15:00,2026-02-14 13:00:00,4,macd_reversal,71,0.007564736688972916,0.0023276112889148177
DOGEUSDT,long,0.09954,0.10151,1080.9185266934185,63.31276661282349,0.05937311633514163,2026-02-14 13:00:00,2026-02-14 13:15:00,6,take_profit,74,0.02380952380952378,0.005224030540486303
DOGEUSDT,long,0.10151,0.10323,757.5891651047373,50.74072657866974,0.06777657373657765,2026-02-14 14:30:00,2026-02-14 13:30:00,1,take_profit,88,0.019209930056152038,0.0011821495419171411
DOGEUSDT,long,0.10323,0.10501,761.3947195981375,51.905951583991644,0.06897219800445621,2026-02-14 14:45:00,2026-02-14 15:45:00,9,take_profit,88,0.023152184442507055,0.007555943039814036
DOGEUSDT,long,0.10501,0.10806,765.2876659669367,88.29844051570392,0.1161794114846204,2026-02-14 17:00:00,2026-02-14 18:00:00,9,take_profit,78,0.033806304161508406,0.0013332063612989356
DOGEUSDT,long,0.10806,0.11155,771.9100490056146,99.10359248752472,0.12918748843235214,2026-02-14 19:15:00,2026-02-14 19:45:00,7,take_profit,83,0.03609106052193226,0.0013881177123819856
ENSUSDT,short,6.901,6.887,1580.6395720159273,5.14874845200133,0.004057382987972826,2026-02-14 14:15:00,2026-02-14 20:00:00,28,macd_reversal,58,0.008984205187653875,0.011012896681640417
TRXUSDT,short,0.28261,0.28264,1558.6856368843576,-1.5778679327874656,-0.00021230671243077035,2026-02-14 21:00:00,2026-02-14 21:15:00,6,macd_reversal,49,0.00159230034322901,0.0011323024662964597
THETAUSDT,short,0.2226,0.2192,1041.8340262812621,46.905558241997596,0.04582210242587583,2026-02-14 21:15:00,2026-02-14 22:45:00,11,take_profit,62,0.01707097933513027,0.0031446540880503424
LTCUSDT,short,56.36,55.6,1640.0421008224396,42.91905207608622,0.026969481902058126,2026-02-14 22:30:00,2026-02-14 23:15:00,8,take_profit,58,0.014726756564939644,0.0012420156139105799
LTCUSDT,short,55.6,55.94,1102.70414931639,-21.111627929214002,-0.018345323741006996,2026-02-15 00:30:00,2026-02-14 23:45:00,2,stop_loss,72,0.003057553956834563,0.007014388489208643
THETAUSDT,short,0.2192,0.2202,1038.231148918375,-15.039952833163568,-0.013686131386861325,2026-02-15 00:00:00,2026-02-14 23:45:00,4,stop_loss,72,0.004105839416058448,0.007755474452554777
THETAUSDT,short,0.2202,0.2165,1037.8231581534694,51.48507778366586,0.050408719346049166,2026-02-15 01:00:00,2026-02-15 02:15:00,10,take_profit,63,0.021798365122615796,0.00045413260672111253
FETUSDT,short,0.1771,0.1796,1042.971665931836,-45.00313788886504,-0.04234895539243369,2026-02-15 03:30:00,2026-02-15 02:30:00,1,stop_loss,68,0.0,0.014116318464144562
LTCUSDT,short,55.94,56.32,1650.8894797852029,-23.749671266287272,-0.013585984983911425,2026-02-15 01:00:00,2026-02-15 02:45:00,12,stop_loss,58,0.0139435109045406,0.008044333214158077
FETUSDT,short,0.1796,0.1791,1557.7070282144243,7.427036093544415,0.005567928730512254,2026-02-15 03:45:00,2026-02-15 03:30:00,4,macd_reversal,58,0.006124721603563572,0.011692650334075672
ICPUSDT,short,2.543,2.529,1045.4146301733986,16.42965904194208,0.01651592607156929,2026-02-15 04:00:00,2026-02-15 03:45:00,4,macd_reversal,68,0.009830908375934075,0.004718836020448293
XRPUSDT,long,1.5593,1.6198,840.9502571170318,129.84090760827524,0.15519784518694285,2026-02-15 05:15:00,2026-02-15 06:15:00,9,take_profit,78,0.04207015968703912,0.0019239402295901313
SOLUSDT,long,88.97,90.66,823.0399301901418,61.87669144671392,0.07598066764077768,2026-02-15 05:00:00,2026-02-15 06:45:00,12,take_profit,83,0.024952231089131156,0.0007867820613689241
UNIUSDT,short,3.614,3.589,1109.3176523888685,22.13380319108416,0.020752628666297658,2026-02-15 08:00:00,2026-02-15 10:15:00,14,macd_reversal,62,0.020199225235196447,0.004427227448810187
DOGEUSDT,short,0.11583,0.11135,1134.2511002502033,130.70215439358665,0.11603211603211598,2026-02-15 07:30:00,2026-02-15 11:15:00,20,take_profit,63,0.0423897090563757,0.00500733834067165
ATOMUSDT,short,2.164,2.106,1667.2965490619654,88.04065430011681,0.053604436229205424,2026-02-15 11:30:00,2026-02-15 11:30:00,5,take_profit,58,0.02726432532347512,0.002310536044362243
ATOMUSDT,short,2.106,2.121,1139.7007532757516,-25.264340800820623,-0.021367521367521545,2026-02-15 12:45:00,2026-02-15 11:45:00,1,stop_loss,72,0.0,0.010921177587844317
DOGEUSDT,short,0.11135,0.1082,1071.2967032661593,90.06127288314553,0.08486753480017961,2026-02-15 12:30:00,2026-02-15 12:15:00,4,take_profit,67,0.03170184104176026,0.00035922766052984615
DOGEUSDT,short,0.1082,0.10706,1168.0220428709247,35.984578545172475,0.03160813308687621,2026-02-15 13:30:00,2026-02-15 15:15:00,12,macd_reversal,72,0.017467652495378953,0.008595194085027728
MINAUSDT,short,0.06723,0.06729,852.8807393967521,-3.7269480164056334,-0.0035698348951363674,2026-02-15 13:00:00,2026-02-15 15:15:00,14,macd_reversal,88,0.012643165253607074,0.009965789082255004
XRPUSDT,short,1.5003,1.4611,1168.6643423090684,90.6700319704946,0.07838432313537272,2026-02-15 17:30:00,2026-02-15 17:45:00,6,take_profit,65,0.0303272678797573,0.0
HBARUSDT,short,0.09958,0.09844,878.7153755440814,39.53545019887201,0.04579232777666206,2026-02-15 16:30:00,2026-02-15 18:15:00,12,macd_reversal,81,0.016870857601928108,0.006728258686483269
TRXUSDT,long,0.28008,0.27995,1269.556428080413,-2.7834507942475115,-0.0013924592973438197,2026-02-15 21:00:00,2026-02-15 20:45:00,4,stop_loss,67,0.0008568980291345972,0.0016066838046272707
HBARUSDT,long,0.09878,0.10093,1078.88637055084,69.58452291462346,0.06529661874873453,2026-02-15 22:00:00,2026-02-15 22:45:00,8,take_profit,63,0.023587770803806425,0.0013160558817574923
TRXUSDT,long,0.27995,0.28018,1903.9171245014822,1.6052887946681915,0.0016431505626005214,2026-02-15 22:00:00,2026-02-16 00:30:00,15,macd_reversal,54,0.003107697803179273,0.0005358099660653098
HBARUSDT,long,0.10093,0.09986,1085.8448228423024,-35.40312430099449,-0.031804220747052456,2026-02-16 00:00:00,2026-02-16 01:45:00,12,stop_loss,72,0.00852075696026949,0.012483899732487973
VETUSDT,short,0.008296,0.008344,1185.2708081002413,-21.521866160274662,-0.017357762777242467,2026-02-16 03:00:00,2026-02-16 03:00:00,5,macd_reversal,66,0.0027724204435871165,0.006629701060752318
TRXUSDT,short,0.28018,0.28017,875.8594364157653,-0.5756451568966724,0.0001427653651225641,2026-02-16 01:45:00,2026-02-16 04:00:00,14,macd_reversal,83,0.0033549860803768878,0.000463987436647937
FILUSDT,long,0.971,0.961,1183.118621484214,-37.500108331303174,-0.03089598352214215,2026-02-16 04:15:00,2026-02-16 04:00:00,4,stop_loss,67,0.0051493305870236915,0.01132852729145212
FILUSDT,long,0.961,0.966,1180.4718543923445,17.481301825419717,0.015608740894901158,2026-02-16 05:15:00,2026-02-16 05:00:00,4,macd_reversal,63,0.005202913631633719,0.004162330905306976
NEARUSDT,short,1.043,1.051,864.2513538462595,-27.207262370785855,-0.030680728667305878,2026-02-16 05:15:00,2026-02-16 05:15:00,5,stop_loss,81,0.004793863854266437,0.008628954937679885
THETAUSDT,long,0.2103,0.2102,1147.7023952649452,-2.5553978581018546,-0.0014265335235376462,2026-02-16 06:30:00,2026-02-16 08:15:00,12,macd_reversal,70,0.004279600570613466,0.005706134094151112
SOLUSDT,long,85.93,84.95,1721.1702832187025,-40.63556249340459,-0.022809263353892793,2026-02-16 09:45:00,2026-02-16 09:45:00,5,stop_loss,58,0.0005818689631094746,0.012568369603165512
INJUSDT,long,3.135,3.134,1182.2199845748864,-2.0770869776835994,-0.000956937799042957,2026-02-16 06:15:00,2026-02-16 10:00:00,20,stop_loss,65,0.013078149920255301,0.008612440191387462
SOLUSDT,short,84.95,85.46,857.537474422346,-21.279042902687433,-0.02401412595644454,2026-02-16 11:00:00,2026-02-16 10:30:00,3,stop_loss,96,0.006474396703943463,0.009652736904061132
SOLUSDT,short,85.46,86.23,812.1923313503655,-29.92137076841705,-0.03604025274982496,2026-02-16 11:45:00,2026-02-16 11:00:00,2,stop_loss,79,0.002925345190732507,0.010180201263749177
TRXUSDT,long,0.28038,0.28125,1763.4657623209205,9.533055146896018,0.006205863471003509,2026-02-16 11:30:00,2026-02-16 11:45:00,6,take_profit,58,0.003958912903916113,3.5665882017297955e-05
TRXUSDT,long,0.28125,0.28069,1149.2377559980628,-7.784170400626939,-0.005973333333333386,2026-02-16 13:00:00,2026-02-16 12:00:00,1,stop_loss,72,0.00014222222222216708,0.0026311111111111765
XRPUSDT,long,1.4958,1.4908,1079.9309713903124,-11.693577462534806,-0.010028078620136613,2026-02-16 12:15:00,2026-02-16 12:15:00,5,stop_loss,70,0.013103356063644914,0.010496055622409444
TRXUSDT,long,0.28069,0.28201,1148.459338958,15.28380113574385,0.014108090776301128,2026-02-16 13:15:00,2026-02-16 13:45:00,7,take_profit,63,0.005593359221917474,0.0014250596743739052
TRXUSDT,long,0.28201,0.28193,1171.2786726302286,-1.933820503549188,-0.0008510336512886315,2026-02-16 15:00:00,2026-02-16 14:15:00,2,stop_loss,72,0.0,0.0021630438636927748
DOGEUSDT,short,0.10071,0.10104,855.3278583412333,-11.894993822870633,-0.013106940720882171,2026-02-16 13:30:00,2026-02-16 15:30:00,13,macd_reversal,88,0.022539966239698086,0.005262635289444968
TRXUSDT,long,0.28193,0.28336,1171.0852905798738,16.883001581275725,0.015216543113538681,2026-02-16 15:30:00,2026-02-16 18:00:00,15,take_profit,68,0.0053559394175859655,0.0004611073670770013
DOGEUSDT,long,0.10104,0.10011,1138.3200479737227,-32.34289014216646,-0.027612826603325424,2026-02-16 16:45:00,2026-02-16 18:45:00,13,stop_loss,62,0.0011876484560569586,0.01217339667458441
TRXUSDT,long,0.28336,0.2846,1143.2848723924656,14.094617321242001,0.013128176171654633,2026-02-16 19:15:00,2026-02-16 19:45:00,7,take_profit,62,0.004728966685488453,3.529079616039667e-05
DOTUSDT,long,1.371,1.368,1084.358934767289,-7.985817135345011,-0.006564551422319238,2026-02-16 21:00:00,2026-02-16 23:30:00,15,macd_reversal,62,0.008023340627279284,0.0029175784099197692
ICPUSDT,long,2.413,2.409,1625.3405295806317,-6.688885866119982,-0.0033153750518027385,2026-02-17 00:45:00,2026-02-17 00:30:00,4,macd_reversal,58,0.005801906340654884,0.0024865312888519616
DOGEUSDT,long,0.10011,0.10069,1709.3311514045618,18.4389893354869,0.011587254020577309,2026-02-16 20:00:00,2026-02-17 00:45:00,24,macd_reversal,54,0.012286484866646638,0.0058935171311558
ALGOUSDT,short,0.0937,0.0943,812.1685983503568,-21.45234572223228,-0.025613660618996347,2026-02-17 01:45:00,2026-02-17 01:15:00,3,stop_loss,83,0.007470651013874132,0.007470651013873984
STXUSDT,short,0.2668,0.2626,880.8387140295837,54.76043545942454,0.06296851574212867,2026-02-17 02:00:00,2026-02-17 03:45:00,12,take_profit,89,0.018365817091454125,0.002623688155922166
MINAUSDT,short,0.06604,0.06531,1165.4393725659656,37.71562284960691,0.03316172016959394,2026-02-17 02:30:00,2026-02-17 04:15:00,12,take_profit,73,0.017413688673531165,0.0009085402786190868
MINAUSDT,short,0.06531,0.06528,1177.0866985304567,0.6804069368079884,0.0013780431786863687,2026-02-17 05:30:00,2026-02-17 06:30:00,9,macd_reversal,61,0.005052824988516473,0.00413412953605868
ENSUSDT,short,6.78,6.656,856.8415126937023,61.99791768897161,0.07315634218289117,2026-02-17 05:00:00,2026-02-17 09:00:00,21,take_profit,88,0.018731563421829005,0.0008849557522122919
ENSUSDT,short,6.656,6.675,863.4924062549934,-10.550382698348336,-0.011418269230769308,2026-02-17 10:15:00,2026-02-17 10:00:00,4,stop_loss,88,0.004206730769230707,0.00600961538461539
WOOUSDT,short,0.01734,0.01733,1177.1547392241375,1.094876103472056,0.001730103806228303,2026-02-17 07:45:00,2026-02-17 10:15:00,15,macd_reversal,68,0.013264129181084256,0.002306805074971071
SOLUSDT,short,84.93,85.09,1150.2681700701564,-7.42120030826457,-0.00565171317555622,2026-02-17 11:30:00,2026-02-17 11:15:00,4,stop_loss,74,0.001530672318379956,0.007064641469445358
DOGEUSDT,long,0.09883,0.10017,1153.0663145959018,45.979566422931235,0.040675908125063054,2026-02-17 11:45:00,2026-02-17 12:00:00,6,take_profit,65,0.01750480623292518,0.0011130223616310734
SOLUSDT,short,85.09,84.94,864.0332850843755,5.401380858718784,0.007051357386297129,2026-02-17 12:30:00,2026-02-17 12:30:00,5,macd_reversal,78,0.009166764602185934,0.004465859677987959
DOGEUSDT,long,0.10017,0.09903,1185.5456397059463,-41.42528674431237,-0.03414195867026021,2026-02-17 13:15:00,2026-02-17 13:15:00,5,stop_loss,67,0.008385744234800914,0.015373864430468202
TRXUSDT,short,0.28072,0.28021,1153.934542329661,5.366108029303903,0.005450270732402505,2026-02-17 13:45:00,2026-02-17 13:30:00,4,macd_reversal,71,0.002778569392989466,0.002172983756055854
NEARUSDT,short,1.036,1.038,865.1909070671019,-7.373163591036713,-0.007722007722007728,2026-02-17 14:45:00,2026-02-17 13:45:00,1,stop_loss,88,0.0009652509652510733,0.009652509652509661
DOGEUSDT,long,0.09903,0.10243,1152.9531233928585,117.8307613890683,0.10299909118448913,2026-02-17 14:30:00,2026-02-17 14:45:00,6,take_profit,68,0.04190649298192454,0.008078360092901232
NEARUSDT,short,1.038,1.042,864.6379197977741,-14.019462471449392,-0.015414258188824677,2026-02-17 15:00:00,2026-02-17 14:45:00,4,stop_loss,88,0.009633911368015422,0.011560693641618507
DOGEUSDT,long,0.10243,0.10041,1193.4651562287806,-71.56298111401348,-0.05916235477887321,2026-02-17 16:00:00,2026-02-17 15:45:00,4,stop_loss,72,0.010739041296495205,0.02411402909303915
ICPUSDT,long,2.41,2.374,869.3853647539014,-52.6421856878869,-0.05975103734439839,2026-02-17 16:00:00,2026-02-17 15:45:00,4,stop_loss,80,0.007468879668049707,0.018257261410788397
ICPUSDT,long,2.374,2.377,1147.663268543761,3.4327410856252745,0.003791069924178184,2026-02-17 17:00:00,2026-02-17 16:45:00,4,macd_reversal,63,0.006739679865206408,0.006739679865206408
ADAUSDT,long,0.2803,0.2828,1184.4321673746217,30.744360278621425,0.02675704602211918,2026-02-17 17:00:00,2026-02-17 19:15:00,14,macd_reversal,68,0.02211915804495178,0.007135212272565116
ENSUSDT,long,6.668,6.692,1148.0065426523233,11.477586228230773,0.010797840431913626,2026-02-17 18:00:00,2026-02-17 19:15:00,10,macd_reversal,67,0.013197360527894433,0.0031493701259747912
SOLUSDT,long,84.94,85.06,1776.101532681059,3.597536101892242,0.0028255238992230883,2026-02-17 20:45:00,2026-02-17 22:15:00,11,macd_reversal,58,0.005297857311043123,0.0018836825994819472
ADAUSDT,short,0.2828,0.2824,866.0426558643114,4.206982881613141,0.00565770862800582,2026-02-17 20:30:00,2026-02-18 01:15:00,24,macd_reversal,83,0.014144271570014157,0.00282885431400291
BCHUSDT,short,563.47,562.44,1184.4274420642287,5.54771209000377,0.005483876692636552,2026-02-17 23:30:00,2026-02-18 02:15:00,16,macd_reversal,69,0.013718565318473064,0.0017214758549701442
BCHUSDT,long,562.44,566.47,1156.7062109745816,23.938759365696182,0.021495626200127866,2026-02-18 03:30:00,2026-02-18 04:00:00,7,take_profit,62,0.013245857335893485,0.0007111869710548519
ADAUSDT,long,0.2824,0.2822,1153.0096617323982,-3.3721449710267217,-0.002124645892351041,2026-02-18 02:30:00,2026-02-18 04:30:00,13,macd_reversal,72,0.004957507082153019,0.003541076487252128
TRXUSDT,long,0.28134,0.28129,1650.2982383259236,-1.9068235904210795,-0.00035544181417498043,2026-02-18 05:45:00,2026-02-18 05:30:00,4,macd_reversal,54,0.0005687069026800082,0.00024880926992236794
TRXUSDT,short,0.28129,0.28118,825.0061073936802,0.6304877986924574,0.0015642219773187671,2026-02-18 06:45:00,2026-02-18 06:45:00,5,stop_loss,83,0.0003910554943296918,0.001528671477834411
BCHUSDT,long,566.47,564.64,1738.650130366727,-12.624453172491808,-0.00646106589934168,2026-02-18 05:15:00,2026-02-18 07:30:00,14,macd_reversal,58,0.004854626017264815,0.005454834324853976
TRXUSDT,short,0.28118,0.28015,825.0533939785822,11.429081629335512,0.014652535742228828,2026-02-18 08:00:00,2026-02-18 09:00:00,9,take_profit,88,0.003663133935557207,0.000960238992815963
BCHUSDT,short,564.64,558.58,892.6263152197562,37.606354248416956,0.0429300085009914,2026-02-18 08:45:00,2026-02-18 09:45:00,9,take_profit,83,0.015408047605553862,0.0031170303202040076
TRXUSDT,short,0.28015,0.27946,888.4155272488682,8.041817480777958,0.009851865072283047,2026-02-18 10:15:00,2026-02-18 10:45:00,7,take_profit,83,0.0036766018204534385,0.0013207210422987023
BCHUSDT,short,558.58,560.79,891.5518129153161,-14.822801452786903,-0.015825844104693492,2026-02-18 11:00:00,2026-02-18 10:45:00,4,stop_loss,88,0.0018618640123170848,0.005281248881091216
BCHUSDT,short,560.79,553.94,1157.9765745079217,41.50736150709327,0.036644733322633655,2026-02-18 12:00:00,2026-02-18 13:15:00,10,take_profit,74,0.01342748622478998,0.0009807592860073616
UNIUSDT,short,3.531,3.55,1162.127310658631,-19.689615954315876,-0.016142735768903724,2026-02-18 14:30:00,2026-02-18 13:45:00,2,stop_loss,74,0.00736335315774575,0.009345794392523341
DOTUSDT,short,1.346,1.35,1189.2263037351877,-11.553695786541095,-0.00891530460624072,2026-02-18 12:00:00,2026-02-18 14:00:00,13,macd_reversal,74,0.012630014858841103,0.005200594353640338
UNIUSDT,short,3.55,3.582,1160.1583490631995,-32.30142287926951,-0.02704225352112679,2026-02-18 15:00:00,2026-02-18 14:15:00,2,stop_loss,69,0.0030985915492956835,0.014647887323943676
ATOMUSDT,long,2.414,2.489,871.4323312138081,107.60016124527812,0.12427506213753062,2026-02-18 15:15:00,2026-02-18 15:15:00,5,take_profit,88,0.038939519469759674,0.006213753106876605
ENSUSDT,short,6.921,6.851,1187.5522344487563,35.083185959044066,0.030342436064152704,2026-02-18 15:30:00,2026-02-18 15:15:00,4,macd_reversal,74,0.016760583730674836,0.0011559023262534326
XRPUSDT,short,1.4588,1.4606,901.0959620788763,-5.168293089218348,-0.004935563476829727,2026-02-18 16:45:00,2026-02-18 15:45:00,1,stop_loss,81,0.0002741979709351371,0.008294488620784206
ALGOUSDT,short,0.0921,0.0926,875.0251951873419,-19.70165305924092,-0.021715526601520107,2026-02-18 16:30:00,2026-02-18 15:45:00,2,stop_loss,81,0.0032573289902279555,0.009771986970684017
ALGOUSDT,short,0.0926,0.0923,1196.405973666005,10.671011034236042,0.009719222462203303,2026-02-18 17:00:00,2026-02-18 16:45:00,4,macd_reversal,71,0.004319654427645762,0.0021598272138228063
MINAUSDT,short,0.06654,0.06483,1796.2096121541426,90.88399524335722,0.051397655545536616,2026-02-18 18:00:00,2026-02-18 17:15:00,2,take_profit,58,0.025849113315299058,0.0007514277126539599
XRPUSDT,short,1.4606,1.4339,900.7083400971849,65.13979942567602,0.07312063535533328,2026-02-18 17:00:00,2026-02-18 18:00:00,9,take_profit,83,0.02197726961522648,0.0009585102012871888
XRPUSDT,short,1.4339,1.4198,886.8676056125053,34.173923836247354,0.03933328684008648,2026-02-18 19:15:00,2026-02-18 21:30:00,14,macd_reversal,88,0.013599274705348944,0.0009066183136899916
NEARUSDT,short,1.012,1.011,1185.9075332002983,2.5668101390536866,0.0029644268774706873,2026-02-18 22:45:00,2026-02-18 22:45:00,5,macd_reversal,74,0.007905138339920955,0.005928853754940716
MINAUSDT,short,0.06483,0.06394,1206.561474293764,48.72654684654612,0.04118463674224905,2026-02-18 18:30:00,2026-02-18 22:45:00,22,macd_reversal,72,0.019743945704149366,0.010334721579515717
INJUSDT,long,2.974,3.243,889.6231606606528,321.1559951065963,0.36180228648285095,2026-02-19 00:00:00,2026-02-19 00:15:00,6,take_profit,78,0.09583053127101536,0.0030262273032953396
INJUSDT,long,3.243,3.317,916.1516593595082,82.88745831186347,0.09127351218008053,2026-02-19 01:30:00,2026-02-19 00:30:00,1,take_profit,88,0.038236201048412,0.05457909343200742
INJUSDT,long,3.317,3.244,922.368218732898,-81.9352174179185,-0.08803135363280067,2026-02-19 01:45:00,2026-02-19 00:45:00,1,stop_loss,88,0.006632499246306842,0.03527283690081399
THETAUSDT,long,0.1962,0.1974,1222.7307002621694,21.45724113267371,0.018348623853210684,2026-02-19 00:00:00,2026-02-19 04:15:00,22,macd_reversal,73,0.015290519877675712,0.0030581039755352554
INJUSDT,long,3.244,3.314,916.223077426554,78.34916138991896,0.08631319358816256,2026-02-19 02:00:00,2026-02-19 04:30:00,15,macd_reversal,88,0.06041923551171385,0.019112207151664697
DOGEUSDT,short,0.09813,0.09826,1165.720391735713,-5.565521924077921,-0.003974319779883984,2026-02-19 06:00:00,2026-02-19 05:45:00,4,macd_reversal,69,0.0006114338122897241,0.006216243758279828
