timestamp,equity,positions
2026-02-13 10:00:00,11180.261157124907,2
2026-02-13 11:00:00,11151.433643291686,2
2026-02-13 12:00:00,11203.896992111839,2
2026-02-13 13:00:00,11263.854462743047,2
2026-02-13 14:00:00,11209.656145404313,2
2026-02-13 15:00:00,11361.173792398547,2
2026-02-13 16:00:00,11439.444699258926,2
2026-02-13 17:00:00,11463.348418430554,1
2026-02-13 18:00:00,11435.036266257965,2
2026-02-13 19:00:00,11445.484105090016,1
2026-02-13 20:00:00,11403.881421339487,2
2026-02-13 21:00:00,11446.756059132726,2
2026-02-13 22:00:00,11491.326747205212,2
2026-02-13 23:00:00,11529.438193190412,2
2026-02-14 00:00:00,11687.642643556257,2
2026-02-14 01:00:00,11704.505026720937,2
2026-02-14 02:00:00,11721.065430844568,2
2026-02-14 03:00:00,11717.043553044345,2
2026-02-14 04:00:00,11724.98524448016,2
2026-02-14 05:00:00,11725.283124168709,2
2026-02-14 06:00:00,11763.923971703183,2
2026-02-14 07:00:00,11674.677849274845,2
2026-02-14 08:00:00,11699.539723971999,2
2026-02-14 09:00:00,11727.568978792257,2
2026-02-14 10:00:00,11760.24615859725,2
2026-02-14 11:00:00,11609.24454554217,2
2026-02-14 12:00:00,11647.671515735241,2
2026-02-14 13:00:00,11634.09073373249,2
2026-02-14 14:00:00,11643.462240074343,2
2026-02-14 15:00:00,11712.608103130586,2
2026-02-14 16:00:00,11741.539776731703,2
2026-02-14 17:00:00,11764.777247905098,2
2026-02-14 18:00:00,11832.177003505065,2
2026-02-14 19:00:00,11857.770515883825,2
2026-02-14 20:00:00,11978.760908104487,2
2026-02-14 21:00:00,11958.772742902316,2
2026-02-14 22:00:00,11969.351449740909,2
2026-02-14 23:00:00,11987.80525158128,2
2026-02-15 00:00:00,12058.016235931687,2
2026-02-15 01:00:00,12029.121061319918,2
2026-02-15 02:00:00,12063.081712184103,2
2026-02-15 03:00:00,12070.670276245717,2
2026-02-15 04:00:00,12004.901873731706,2
2026-02-15 05:00:00,12019.099194634868,2
2026-02-15 06:00:00,12089.530544022444,2
2026-02-15 07:00:00,12224.173620401054,2
2026-02-15 08:00:00,12226.252538823963,2
2026-02-15 09:00:00,12266.815501311305,2
2026-02-15 10:00:00,12341.30879658119,2
2026-02-15 11:00:00,12319.916940629164,2
2026-02-15 12:00:00,12391.942414612624,2
2026-02-15 13:00:00,12479.341928055213,2
2026-02-15 14:00:00,12574.556303568503,2
2026-02-15 15:00:00,12516.034005896956,2
2026-02-15 16:00:00,12555.475677319168,1
2026-02-15 17:00:00,12514.113232090473,2
2026-02-15 18:00:00,12685.325225933724,1
2026-02-15 19:00:00,12695.564280804152,0
2026-02-15 20:00:00,12693.932460202506,1
2026-02-15 21:00:00,12696.187385834526,2
2026-02-15 22:00:00,12692.780830009904,2
2026-02-15 23:00:00,12702.354303306956,2
2026-02-16 00:00:00,12770.934510191439,2
2026-02-16 01:00:00,12768.349041561334,2
2026-02-16 02:00:00,12711.494361360777,2
2026-02-16 03:00:00,12674.368351983121,2
2026-02-16 04:00:00,12668.991293916173,2
2026-02-16 05:00:00,12651.857260759056,2
2026-02-16 06:00:00,12619.9783552257,2
2026-02-16 07:00:00,12665.525878212638,2
2026-02-16 08:00:00,12647.902746717422,2
2026-02-16 09:00:00,12671.161827239257,2
2026-02-16 10:00:00,12574.001217750234,1
2026-02-16 11:00:00,12515.18755943697,2
2026-02-16 12:00:00,12549.615839009297,2
2026-02-16 13:00:00,12503.311223674102,2
2026-02-16 14:00:00,12580.092033125698,2
2026-02-16 15:00:00,12585.522513356638,2
2026-02-16 16:00:00,12538.175692761228,2
2026-02-16 17:00:00,12537.958710369307,2
2026-02-16 18:00:00,12562.54322538152,2
2026-02-16 19:00:00,12546.693026091743,2
2026-02-16 20:00:00,12510.210519152286,2
2026-02-16 21:00:00,12575.800368649765,2
2026-02-16 22:00:00,12565.502678515106,2
2026-02-16 23:00:00,12577.113358596567,2
2026-02-17 00:00:00,12565.101435791283,2
2026-02-17 01:00:00,12535.882174567945,2
2026-02-17 02:00:00,12526.232226485014,2
2026-02-17 03:00:00,12589.953780544647,2
2026-02-17 04:00:00,12603.416451171981,2
2026-02-17 05:00:00,12617.435348125957,2
2026-02-17 06:00:00,12641.722088545826,2
2026-02-17 07:00:00,12643.005065144613,2
2026-02-17 08:00:00,12639.481041653253,2
2026-02-17 09:00:00,12694.548815085891,2
2026-02-17 10:00:00,12687.982839505132,1
2026-02-17 11:00:00,12681.056144939676,2
2026-02-17 12:00:00,12669.7246836167,2
2026-02-17 13:00:00,12716.36302418809,2
2026-02-17 14:00:00,12660.602512190499,2
2026-02-17 15:00:00,12636.060106651326,2
2026-02-17 16:00:00,12761.44701035682,2
2026-02-17 17:00:00,12659.332597455237,2
2026-02-17 18:00:00,12682.245061264895,2
2026-02-17 19:00:00,12768.168378175573,2
2026-02-17 20:00:00,12711.141855806172,2
2026-02-17 21:00:00,12716.904625462976,2
2026-02-17 22:00:00,12729.48341918144,2
2026-02-17 23:00:00,12739.698637484213,2
2026-02-18 00:00:00,12721.980153486966,2
2026-02-18 01:00:00,12773.163382133478,2
2026-02-18 02:00:00,12726.79636202633,2
2026-02-18 03:00:00,12719.039195419073,2
2026-02-18 04:00:00,12746.033410010588,2
2026-02-18 05:00:00,12750.919925773449,2
2026-02-18 06:00:00,12727.195156691743,2
2026-02-18 07:00:00,12731.385367763545,2
2026-02-18 08:00:00,12711.434708818359,2
2026-02-18 09:00:00,12729.729547209608,2
2026-02-18 10:00:00,12751.727297112531,2
2026-02-18 11:00:00,12787.983508597075,2
2026-02-18 12:00:00,12768.992048814438,2
2026-02-18 13:00:00,12785.12079807678,2
2026-02-18 14:00:00,12746.47147103336,2
2026-02-18 15:00:00,12762.218120950296,2
2026-02-18 16:00:00,12888.834995831116,2
2026-02-18 17:00:00,12887.316638578217,2
2026-02-18 18:00:00,12878.09600417544,2
2026-02-18 19:00:00,12996.38501544099,2
2026-02-18 20:00:00,13057.022106090904,2
2026-02-18 21:00:00,13079.880142333272,2
2026-02-18 22:00:00,13123.807399117133,2
2026-02-18 23:00:00,13121.342485528525,2
2026-02-19 00:00:00,13116.930163282386,2
2026-02-19 01:00:00,13189.865453163295,2
2026-02-19 02:00:00,13483.909250668694,2
2026-02-19 03:00:00,13544.995208543953,2
2026-02-19 04:00:00,13594.31411126281,2
2026-02-19 05:00:00,13527.580361003647,2
2026-02-19 06:00:00,13544.277020899637,2
2026-02-19 07:00:00,13497.603733194795,1
2026-02-19 08:00:00,13484.860890353926,2
2026-02-19 09:00:00,13524.257618251435,2
2026-02-19 10:00:00,13535.61314815976,2
2026-02-19 11:00:00,13535.11401332276,2
2026-02-19 12:00:00,13567.795716515082,2
2026-02-19 13:00:00,13595.324192239557,2
2026-02-19 14:00:00,13666.936977130163,2
2026-02-19 15:00:00,13687.8396400406,2
2026-02-19 16:00:00,13695.90529331837,2
2026-02-19 17:00:00,13735.571335386525,2
2026-02-19 18:00:00,13746.435971392786,2
2026-02-19 19:00:00,13800.078509964065,2
2026-02-19 20:00:00,13805.256498189947,2
2026-02-19 21:00:00,13818.31814104989,2
2026-02-19 22:00:00,13809.156576280953,2
2026-02-19 23:00:00,13808.373504519495,2
2026-02-20 00:00:00,13853.512079084248,2
2026-02-20 01:00:00,13849.979694876962,2
2026-02-20 02:00:00,13874.688210646236,2
2026-02-20 03:00:00,13803.774395900717,1
2026-02-20 04:00:00,13799.441535367336,2
2026-02-20 05:00:00,13756.922768929182,2
2026-02-20 06:00:00,13781.324895816331,2
2026-02-20 07:00:00,13798.274004382696,2
2026-02-20 08:00:00,13799.654318524103,2
2026-02-20 09:00:00,13856.757383026656,2
2026-02-20 10:00:00,13807.195468726157,2
2026-02-20 11:00:00,13784.054264278535,2
2026-02-20 12:00:00,13845.504706073387,2
2026-02-20 13:00:00,13935.967110151963,2
2026-02-20 14:00:00,14003.816772713782,2
2026-02-20 15:00:00,14142.017341288993,2
2026-02-20 16:00:00,14144.249548762862,1
2026-02-20 17:00:00,14093.888368932046,2
2026-02-20 18:00:00,14084.54392463967,2
2026-02-20 19:00:00,14091.547697047603,2
2026-02-20 20:00:00,14074.697865149672,2
2026-02-20 21:00:00,14075.235170383414,2
2026-02-20 22:00:00,14084.769470471312,2
2026-02-20 23:00:00,14152.30941115566,2
2026-02-21 00:00:00,14211.345794007379,2
2026-02-21 01:00:00,14228.00861980957,2
2026-02-21 02:00:00,14361.628610660395,2
2026-02-21 03:00:00,14381.363953448868,2
2026-02-21 04:00:00,14382.733447813589,2
2026-02-21 05:00:00,14347.668951499085,2
2026-02-21 06:00:00,14344.34165397198,2
2026-02-21 07:00:00,14405.32841076035,2
2026-02-21 08:00:00,14238.708995199597,2
2026-02-21 09:00:00,14286.458152763946,2
2026-02-21 10:00:00,14317.683718948943,2
2026-02-21 11:00:00,14284.829461846452,2
2026-02-21 12:00:00,14386.073742325838,2
2026-02-21 13:00:00,14375.389163898066,2
2026-02-21 14:00:00,14367.494463552935,2
2026-02-21 15:00:00,14442.907773686456,2
2026-02-21 16:00:00,14514.536066377517,2
2026-02-21 17:00:00,14520.296370783688,2
2026-02-21 18:00:00,14500.634133889436,2
2026-02-21 19:00:00,14494.79408977028,2
2026-02-21 20:00:00,14535.83753014393,2
2026-02-21 21:00:00,14586.440891790075,2
2026-02-21 22:00:00,14565.757843458796,2
2026-02-21 23:00:00,14596.977883465803,2
2026-02-22 00:00:00,14598.138867032085,2
2026-02-22 01:00:00,14616.068361115726,2
2026-02-22 02:00:00,14602.546425381834,2
2026-02-22 03:00:00,14692.877770488909,2
